year,round,player,team,score
2021,1,Connor Blakely,Dockers,51
2021,1,Marlion Pickett,Tigers,51
2021,1,Reilly O'Brien,Crows,51
2021,1,Josh Battle,Saints,51
2021,1,Will Brodie,Suns,50
2021,1,Sam Berry,Crows,50
2021,1,Lachlan Henderson,Cats,49
2021,1,Noah Balta,Tigers,49
2021,1,Tom McCartin,Swans,49
2021,1,Grant Birchall,Lions,49
2021,1,Tom Green,Giants,49
2021,1,Jimmy Webster,Saints,48
2021,1,Jake Aarts,Tigers,48
2021,1,Luke Dahlhaus,Cats,48
2021,1,Ben McKay,Kangaroos,47
2021,1,Kamdyn Mcintosh,Tigers,47
2021,1,Mark O'Connor,Cats,47
2021,1,Joshua Walker,Kangaroos,46
2021,1,Daniel McKenzie,Saints,46
2021,1,Aidan Corr,Kangaroos,46
2021,1,Lachlan Plowman,Blues,46
2021,1,Braeden Campbell,Swans,46
2021,1,Joe Daniher,Lions,45
2021,1,Thomas Jonas,Power,45
2021,1,Tyler Brockman,Hawks,45
2021,1,Jack Ross,Tigers,45
2021,1,Aliir Aliir,Power,44
2021,1,Jacob Koschitzke,Hawks,44
2021,1,Andrew McPherson,Crows,44
2021,1,Jack Buckley,Giants,44
2021,1,Keidean Coleman,Lions,44
2021,1,Aaron Francis,Bombers,44
2021,1,Paul Hunter,Saints,44
2021,1,Harris Andrews,Lions,44
2021,1,Charlie Dixon,Power,44
2021,1,Connor Budarick,Suns,44
2021,1,Brennan Cox,Dockers,43
2021,1,Kayne Turner,Kangaroos,43
2021,1,Tom Lynch,Tigers,42
2021,1,Reece Conca,Dockers,42
2021,1,Harry Sharp,Lions,42
2021,1,Cale Hooker,Bombers,41
2021,1,Will Hoskin-Elliott,Magpies,41
2021,1,Aiden Bonar,Kangaroos,41
2021,1,Mitchell Wallis,Bulldogs,41
2021,1,Nicholas Holman,Suns,41
2021,1,Trent Rivers,Demons,41
2021,1,Cameron Zurhaar,Kangaroos,41
2021,1,Jack Silvagni,Blues,40
2021,1,Jayden Laverde,Bombers,40
2021,1,Charlie Cameron,Lions,39
2021,1,David Astbury,Tigers,39
2021,1,Jack Payne,Lions,39
2021,1,Blake Acres,Dockers,39
2021,1,Jayden Hunt,Demons,38
2021,1,Levi Casboult,Blues,38
2021,1,Sam Taylor,Giants,38
2021,1,Harry Cunningham,Swans,38
2021,1,Connor Idun,Giants,38
2021,1,Tom Williamson,Blues,38
2021,1,Neville Jetta,Demons,38
2021,1,Will Hamill,Crows,37
2021,1,Izak Rankine,Suns,37
2021,1,Shane McAdam,Crows,36
2021,1,Callum Wilkie,Saints,36
2021,1,Phil Davis,Giants,36
2021,1,Callum Ah Chee,Lions,36
2021,1,Nick Vlastuin,Tigers,35
2021,1,Jordon Butts,Crows,35
2021,1,Liam Henry,Dockers,35
2021,1,Josh Jenkins,Cats,35
2021,1,Dylan Grimes,Tigers,35
2021,1,Ryan Lester,Lions,35
2021,1,Brayden Sier,Magpies,35
2021,1,Ned Cahill,Bombers,34
2021,1,Kane Farrell,Power,33
2021,1,Curtis Taylor,Kangaroos,33
2021,1,Kyle Hartigan,Hawks,32
2021,1,Shaun McKernan,Saints,32
2021,1,Joel Hamling,Dockers,32
2021,1,Jed Bews,Cats,31
2021,1,Gary Rohan,Cats,31
2021,1,Brandon Starcevich,Lions,31
2021,1,Liam Jones,Blues,31
2021,1,Hayden McLean,Swans,31
2021,1,Stefan Giro,Dockers,31
2021,1,Tobe Watson,Dockers,31
2021,1,Mitchell Hinge,Crows,30
2021,1,Tanner Bruhn,Giants,29
2021,1,Sam Day,Suns,29
2021,1,Eric Hipwood,Lions,29
2021,1,Nathan Broad,Tigers,28
2021,1,Jack Petruccelle,Eagles,28
2021,1,Tom Rockliff,Power,27
2021,1,Nikolas Cox,Bombers,27
2021,1,Lloyd Meek,Dockers,26
2021,1,Lachlan McNeil,Bulldogs,26
2021,1,Liam Baker,Tigers,25
2021,1,Charlie Constable,Cats,25
2021,1,Nathan Vardy,Eagles,24
2021,1,Nick Larkey,Kangaroos,24
2021,1,Samuel Reid,Giants,24
2021,1,Luke Brown,Crows,21
2021,1,Tom Fullarton,Lions,21
2021,1,Josh Daicos,Magpies,19
2021,1,Jake Kelly,Crows,18
2021,1,Matt Rowell,Suns,16
2021,1,Trey Ruscoe,Magpies,16
2021,1,Oliver Henry,Magpies,15
2021,1,Charlie Lazzaro,Kangaroos,10
2021,1,Alex Pearce,Dockers,7
2021,1,Callum Brown,Magpies,0
2021,1,Jamaine Jones,Eagles,0
2021,1,Rhylee West,Bulldogs,0
2021,1,Kade Chandler,Demons,0
2021,1,Mason Wood,Saints,0
2021,1,Xavier O'Halloran,Giants,0
2021,1,Connor Downie,Hawks,0
2021,1,Tom Cutler,Bombers,0
2021,1,Will Hayward,Swans,0
2021,1,Rhys Mathieson,Lions,0
2021,2,Blake Hardwick,Hawks,135
2021,2,Clayton Oliver,Demons,130
2021,2,Touk Miller,Suns,130
2021,2,Andrew Brayshaw,Dockers,127
2021,2,Jed Anderson,Kangaroos,127
2021,2,Christian Petracca,Demons,124
2021,2,Brandon Ellis,Suns,122
2021,2,Brodie Grundy,Magpies,122
2021,2,Jack Billings,Saints,122
2021,2,David Mundy,Dockers,121
2021,2,Taylor Adams,Magpies,121
2021,2,Taylor Walker,Crows,120
2021,2,Noah Anderson,Suns,120
2021,2,Lachlan Schultz,Dockers,119
2021,2,Zak Butters,Power,119
2021,2,Christian Salem,Demons,119
2021,2,Jack Crisp,Magpies,117
2021,2,Cameron Guthrie,Cats,117
2021,2,Marcus Bontempelli,Bulldogs,117
2021,2,Josh Dunkley,Bulldogs,117
2021,2,Jackson Macrae,Bulldogs,113
2021,2,Oliver Wines,Power,113
2021,2,Isaac Smith,Cats,112
2021,2,Tom Mitchell,Hawks,111
2021,2,Dougal Howard,Saints,111
2021,2,Jarrod Witts,Suns,110
2021,2,Jack Steele,Saints,109
2021,2,Jordan Ridley,Bombers,109
2021,2,Rhys Stanley,Cats,109
2021,2,Tim Kelly,Eagles,108
2021,2,Max Gawn,Demons,108
2021,2,Lachlan Weller,Suns,107
2021,2,Jade Gresham,Saints,107
2021,2,Scott Pendlebury,Magpies,107
2021,2,Shaun Atley,Kangaroos,105
2021,2,James Jordon,Demons,105
2021,2,Josh Kennedy Injured,Swans,104
2021,2,Joel Selwood,Cats,104
2021,2,Callum Wilkie,Saints,104
2021,2,Dan Houston,Power,102
2021,2,Darcy Macpherson,Suns,102
2021,2,Kane Lambert,Tigers,102
2021,2,Zachary Merrett,Bombers,102
2021,2,Zach Tuohy,Cats,102
2021,2,Dion Prestia,Tigers,101
2021,2,Xavier Duursma,Power,101
2021,2,Sebastian Ross,Saints,101
2021,2,Dustin Martin,Tigers,100
2021,2,Toby Greene,Giants,99
2021,2,Jarryd Lyons,Lions,99
2021,2,Scott Lycett,Power,99
2021,2,Liam Duggan,Eagles,98
2021,2,Luke Parker,Swans,98
2021,2,Ed Langdon,Demons,98
2021,2,Adam Cerra,Dockers,98
2021,2,Trent Cotchin,Tigers,97
2021,2,Sam Switkowski,Dockers,97
2021,2,Nicholas Naitanui,Eagles,97
2021,2,Rory Laird,Crows,97
2021,2,Braeden Campbell,Swans,96
2021,2,Travis Boak,Power,96
2021,2,Shannon Hurn,Eagles,95
2021,2,Steven Motlop,Power,95
2021,2,Harry Morrison,Hawks,94
2021,2,Ben Keays,Crows,94
2021,2,David Swallow,Suns,93
2021,2,Errol Gulden,Swans,93
2021,2,Stephen Coniglio,Giants,92
2021,2,Bradley Hill,Saints,92
2021,2,Mason Redman,Bombers,92
2021,2,Dominic Sheed,Eagles,92
2021,2,Thomas Liberatore,Bulldogs,92
2021,2,Sam Docherty,Blues,92
2021,2,Jack Bowes,Suns,92
2021,2,Mitch Georgiades,Power,91
2021,2,Isaac Cumming,Giants,91
2021,2,Aaron Naughton,Bulldogs,91
2021,2,Daniel Howe,Hawks,91
2021,2,Alex Neal-Bullen,Demons,91
2021,2,Joshua Kelly,Giants,90
2021,2,Orazio Fantasia,Power,90
2021,2,Jordan De Goey,Magpies,90
2021,2,Bailey Smith,Bulldogs,90
2021,2,Daniel Rich,Lions,90
2021,2,Lachlan Fogarty,Blues,90
2021,2,Shane Edwards,Tigers,89
2021,2,Karl Amon,Power,89
2021,2,Hugh Greenwood,Suns,89
2021,2,Tom Atkins,Cats,88
2021,2,Steven May,Demons,88
2021,2,Jack Darling,Eagles,88
2021,2,Joshua Kennedy,Eagles,88
2021,2,Rory Sloane,Crows,87
2021,2,Jack Lukosius,Suns,87
2021,2,Jordan Dawson,Swans,87
2021,2,Jeremy Howe,Magpies,87
2021,2,Lachlan Plowman,Blues,87
2021,2,Sam Walsh,Blues,87
2021,2,Ethan Hughes,Dockers,86
2021,2,Tim Taranto,Giants,86
2021,2,Izak Rankine,Suns,86
2021,2,Jarman Impey,Hawks,86
2021,2,Jake Lloyd,Swans,86
2021,2,Changkuoth Jiath,Hawks,86
2021,2,Caleb Daniel,Bulldogs,86
2021,2,Callum Mills,Swans,85
2021,2,Tom McDonald,Demons,85
2021,2,Jared Polec,Kangaroos,85
2021,2,Josh Caddy,Tigers,85
2021,2,Jayden Short,Tigers,85
2021,2,Jy Simpkin,Kangaroos,84
2021,2,Tom Phillips,Hawks,84
2021,2,Nick Hind,Bombers,83
2021,2,Aidan Corr,Kangaroos,83
2021,2,Tom Hawkins,Cats,83
2021,2,John Noble,Magpies,83
2021,2,Luke Davies-Uniacke,Kangaroos,83
2021,2,Jason Castagna,Tigers,83
2021,2,Isaac Heeney,Swans,82
2021,2,Jack Ziebell,Kangaroos,82
2021,2,Andrew McGrath,Bombers,82
2021,2,Chad Warner,Swans,81
2021,2,Taylor Duryea,Bulldogs,81
2021,2,Joe Daniher,Lions,81
2021,2,Lachlan Henderson,Cats,81
2021,2,Darcy Moore,Magpies,81
2021,2,Sam Wicks,Swans,81
2021,2,Thomas Stewart,Cats,81
2021,2,Oleg Markov,Suns,81
2021,2,Matthew De Boer,Giants,80
2021,2,Charlie Dixon,Power,80
2021,2,Steele Sidebottom,Magpies,80
2021,2,Tom Barrass,Eagles,80
2021,2,Jayden Hunt,Demons,80
2021,2,Liam Shiels,Hawks,79
2021,2,Patrick Cripps,Blues,79
2021,2,Tim Membrey,Saints,79
2021,2,Hamish Hartlett,Power,78
2021,2,Nicholas Holman,Suns,78
2021,2,Edward Curnow,Blues,78
2021,2,Jamie Cripps,Eagles,78
2021,2,Jack Redden,Eagles,78
2021,2,Jack Sinclair,Saints,78
2021,2,Luke Ryan,Dockers,78
2021,2,Hugh McCluggage,Lions,78
2021,2,Jack Martin,Blues,78
2021,2,Nathan Fyfe,Dockers,77
2021,2,Phil Davis,Giants,77
2021,2,Jordan Clark,Cats,77
2021,2,Caleb Serong,Dockers,77
2021,2,Dayne Zorko,Lions,76
2021,2,Michael Frederick,Dockers,76
2021,2,Adam Treloar,Bulldogs,76
2021,2,Harry McKay,Blues,76
2021,2,Tom McCartin,Swans,76
2021,2,Eric Hipwood,Lions,75
2021,2,Adam Saad,Blues,75
2021,2,Harry Perryman,Giants,75
2021,2,Will Hoskin-Elliott,Magpies,74
2021,2,David Astbury,Tigers,74
2021,2,Grant Birchall,Lions,74
2021,2,Josh Daicos,Magpies,74
2021,2,Josh Battle,Saints,74
2021,2,Jaeger O'Meara,Hawks,74
2021,2,Harrison Himmelberg,Giants,74
2021,2,Tom Doedee,Crows,74
2021,2,Justin McInerney Injured,Swans,74
2021,2,Travis Colyer,Dockers,73
2021,2,Charlie Constable,Cats,73
2021,2,Mark O'Connor,Cats,73
2021,2,Tyler Brockman,Hawks,72
2021,2,Connor Budarick,Suns,72
2021,2,Oliver Florent,Swans,72
2021,2,Brayden Ham,Bombers,72
2021,2,Matthew Flynn,Giants,72
2021,2,Paul Seedsman,Crows,72
2021,2,Todd Goldstein,Kangaroos,71
2021,2,Adam Tomlinson,Demons,71
2021,2,Brandan Parfitt,Cats,71
2021,2,Dylan Moore,Hawks,71
2021,2,Mark Blicavs,Cats,71
2021,2,Charlie Lazzaro,Kangaroos,71
2021,2,Martin Gleeson,Bombers,70
2021,2,Kysaiah Pickett,Demons,70
2021,2,Shane McAdam,Crows,70
2021,2,Peter Ladhams,Power,70
2021,2,Lachlan Hunter,Bulldogs,70
2021,2,Anthony McDonald-Tipungwuti,Bombers,70
2021,2,Zac Bailey,Lions,70
2021,2,Aliir Aliir,Power,69
2021,2,Sean Darcy,Dockers,69
2021,2,Sam Petrevski-Seton,Blues,68
2021,2,Marlion Pickett,Tigers,68
2021,2,Bailey Scott,Kangaroos,68
2021,2,Michael Gibbons,Blues,68
2021,2,Isaac Quaynor,Magpies,68
2021,2,Lachlan Ash,Giants,68
2021,2,Ben Ainsworth,Suns,67
2021,2,Josh Rotham,Eagles,67
2021,2,Bailey Williams,Bulldogs,67
2021,2,Mitchell Wallis,Bulldogs,67
2021,2,Charlie Ballard,Suns,67
2021,2,Sam Frost,Hawks,67
2021,2,Sam Berry,Crows,67
2021,2,Jack Riewoldt,Tigers,66
2021,2,George Hewett,Swans,66
2021,2,Aiden Bonar,Kangaroos,66
2021,2,James Aish,Dockers,66
2021,2,Willem Drew,Power,66
2021,2,Shai Bolton,Tigers,66
2021,2,Harry Schoenberg,Crows,65
2021,2,Bailey Dale,Bulldogs,65
2021,2,Jonathon Ceglar,Hawks,65
2021,2,Logan McDonald,Swans,65
2021,2,Darcy Byrne-Jones,Power,65
2021,2,Kyle Langford,Bombers,65
2021,2,Trent Rivers,Demons,65
2021,2,Charlie Spargo,Demons,64
2021,2,Matthew Taberner,Dockers,64
2021,2,Jed Bews,Cats,64
2021,2,Mason Cox,Magpies,63
2021,2,Marc Pittonet,Blues,63
2021,2,Kyle Hartigan,Hawks,63
2021,2,Noah Balta,Tigers,63
2021,2,Liam Baker,Tigers,63
2021,2,Timothy English,Bulldogs,63
2021,2,Jack Viney,Demons,63
2021,2,Hunter Clark,Saints,63
2021,2,Tom Lynch,Crows,63
2021,2,Jack Henry,Cats,63
2021,2,Shaun Higgins,Cats,63
2021,2,Zachary Williams,Blues,63
2021,2,Harry Cunningham,Swans,62
2021,2,Ryan Burton,Power,62
2021,2,Miles Bergman,Power,62
2021,2,Will Snelling,Bombers,62
2021,2,Nathan Broad,Tigers,62
2021,2,Jake Kolodjashnij,Cats,62
2021,2,Ben King,Suns,62
2021,2,Tom Papley,Swans,61
2021,2,Lachie Young,Kangaroos,61
2021,2,Brody Mihocek,Magpies,61
2021,2,Tom Sparrow,Demons,61
2021,2,Callum Brown,Magpies,61
2021,2,Nikolas Cox,Bombers,61
2021,2,Sean Lemmens,Suns,61
2021,2,Jacob Weitering,Blues,61
2021,2,Devon Smith,Bombers,60
2021,2,Hayden Young,Dockers,60
2021,2,Nathan Jones,Demons,60
2021,2,Bobby Hill,Giants,60
2021,2,Samuel Collins,Suns,60
2021,2,Andrew Gaff,Eagles,60
2021,2,Marc Murphy,Blues,59
2021,2,Tarryn Thomas,Kangaroos,59
2021,2,Shaun Burgoyne,Hawks,59
2021,2,Alex Keath,Bulldogs,59
2021,2,Kayne Turner,Kangaroos,59
2021,2,Zak Jones,Saints,58
2021,2,Will Brodie,Suns,58
2021,2,Jack Madgen,Magpies,58
2021,2,Josh Bruce,Bulldogs,58
2021,2,Thomas Jonas,Power,57
2021,2,Jayden Laverde,Bombers,57
2021,2,Tom Hickey,Swans,57
2021,2,Max King,Saints,57
2021,2,Bayley Fritsch,Demons,57
2021,2,Nicholas Coffield,Saints,57
2021,2,Patrick Lipinski,Bulldogs,57
2021,2,Dylan Grimes,Tigers,57
2021,2,Callan Ward,Giants,55
2021,2,Nathan Wilson,Dockers,55
2021,2,Tom Powell,Kangaroos,55
2021,2,Blake Acres,Dockers,55
2021,2,Kamdyn Mcintosh,Tigers,55
2021,2,Lloyd Meek,Dockers,55
2021,2,Jamaine Jones,Eagles,55
2021,2,Cameron Zurhaar,Kangaroos,55
2021,2,Jack Newnes,Blues,54
2021,2,Dylan Shiel,Bombers,54
